trajectory_id,instance_id,repo,total_tokens,assistant_turns,total_tool_calls,exit_status,ends_with_submit,is_error_or_timeout,resolved,has_patch,patch_length,avg_observation_length,num_observations,unique_action_ratio,test_alignment_score,redundant_cmds_ratio,error_retry_count,total_action_pairs,obs_noise_char_ratio,obs_utilization_ratio,truncation_ratio,outcome_success,step_efficiency,observation_noise,action_diversity,composite_Q,passes_gate,b1_redundant_commands,b2_error_retry,b3_step_count_ratio,c1_observation_cleanliness,c2_action_diversity,c3_observation_utilization,efficiency_score,style_score,composite_score
chatcmpl-19b96d7e306f2b7327ada0d9f8c2b97f,scieloorg__xylose-158,scieloorg/xylose,32725,42,42,submit,True,False,1,True,16649,2679.214285714286,42,0.9761904761904762,1.0,0.0,0,41,0.0270868324935348,0.2658227848101265,1.0,1.0,1.0,0.7320785714285714,0.6877173224470422,0.92858351795899,True,1.0,1.0,0.92,0.9729131675064652,0.6877173224470422,0.2658227848101265,0.96,0.4767700536285844,0.7183850268142922
chatcmpl-5d60f43374b7b945b9c0ce1fad79a9e5,jupyterhub__kubespawner-105,jupyterhub/kubespawner,46565,74,74,submit,True,False,1,True,3151,2677.608108108108,74,0.945945945945946,1.0,0.0135135135135135,0,73,0.0799876856613657,0.4592592592592592,1.0,1.0,0.5405405405405406,0.7322391891891893,0.6190087676138992,0.8298448632478764,True,0.9864864864864864,1.0,0.7972789115646258,0.9200123143386342,0.6190087676138992,0.4592592592592592,0.898639455782313,0.5391340134365792,0.7188867346094461
chatcmpl-3c9ae3aaad1592520e3bcfc8357c77a0,titipata__pubmed_parser-89,titipata/pubmed_parser,33494,33,33,submit,True,False,1,True,9842,3542.2727272727275,33,0.9090909090909092,1.0,0.0303030303030303,0,32,0.0324650327216732,0.3043478260869565,1.0,1.0,1.0,0.6457727272727273,0.7145763186367047,0.9183235409545796,True,0.9696969696969696,1.0,0.8333333333333334,0.9675349672783268,0.7145763186367047,0.3043478260869565,0.9166666666666669,0.5094620723618306,0.7130643695142487
chatcmpl-139bef3204d20507071ce7abd366160d,paambaati__mae-2,paambaati/mae,32403,40,40,submit,True,False,1,True,988,2992.4,40,0.9,1.0,0.075,0,39,0.0115542708194091,0.391304347826087,1.0,1.0,1.0,0.70076,0.614875317843069,0.9166015317843068,True,0.925,1.0,0.8444444444444444,0.9884457291805908,0.614875317843069,0.391304347826087,0.9222222222222224,0.503089832834578,0.7126560275284002
chatcmpl-38d5a740eb7455ace5da12b8a3aa5922,Unidata__siphon-143,Unidata/siphon,22194,43,43,submit,True,False,1,True,491,2147.279069767442,43,0.9767441860465116,1.0,0.0,0,42,0.0,0.375,1.0,1.0,0.9302325581395348,0.7852720930232558,0.7038671158222726,0.9242240371636226,True,1.0,1.0,0.8,1.0,0.7038671158222726,0.375,0.9,0.5394335579111362,0.7197167789555681
chatcmpl-07f02710c049d247501a43b05038bc6a,tobymao__sqlglot-702,tobymao/sqlglot,30425,54,54,submit,True,False,1,True,9867,1311.425925925926,54,0.9074074074074074,1.0,0.0185185185185185,0,53,0.0121722185350975,0.2524271844660194,1.0,1.0,0.7407407407407407,0.8688574074074074,0.6930239304920706,0.8977791523084663,True,0.9814814814814816,1.0,0.904109589041096,0.9878277814649024,0.6930239304920706,0.2524271844660194,0.952054794520548,0.472725557479045,0.7123901759997965
chatcmpl-2993ff94257cdbd954d460d811d28752,macbre__sql-metadata-387,macbre/sql-metadata,27408,37,37,submit,True,False,1,True,3371,2942.5135135135133,37,0.8648648648648649,1.0,0.081081081081081,0,36,0.0065764698318223,0.268041237113402,1.0,1.0,1.0,0.7057486486486486,0.69507828160426,0.9253701254577232,True,0.9189189189189187,1.0,0.8636363636363636,0.9934235301681776,0.69507828160426,0.268041237113402,0.931818181818182,0.481559759358831,0.7066889705885064
chatcmpl-498709b7bb6c3463fe261c1632c681e0,RemDelaporteMathurin__h-transport-materials-118,RemDelaporteMathurin/h-transport-materials,35972,45,45,submit,True,False,1,True,68044,3312.9777777777776,45,0.9333333333333332,1.0,0.0666666666666666,0,44,0.0218266212336669,0.3189655172413793,1.0,1.0,0.888888888888889,0.6687022222222223,0.7077919339618965,0.8988623045073009,True,0.9333333333333332,1.0,0.8,0.978173378766333,0.7077919339618965,0.3189655172413793,0.9,0.513378725601638,0.7066893628008191
chatcmpl-b0682205bb737f9a31d99eb482cb3b55,Alexei-Kornienko__schematics_to_swagger-7,Alexei-Kornienko/schematics_to_swagger,21833,38,38,submit,True,False,1,True,474,1606.5526315789473,38,0.868421052631579,1.0,0.0263157894736842,0,37,0.0196727219119068,0.4285714285714285,1.0,1.0,1.0,0.8393447368421053,0.6219391922427399,0.9380956297505898,True,0.9736842105263158,1.0,0.7777777777777778,0.9803272780880932,0.6219391922427399,0.4285714285714285,0.8888888888888888,0.5252553104070842,0.7070720996479865
chatcmpl-422d19834d0002225538ac40a9076a4c,nficano__humps-194,nficano/humps,34232,44,44,submit,True,False,1,True,1148,3093.0454545454545,44,0.9318181818181818,1.0,0.0227272727272727,0,43,0.0055329404676179,0.3269230769230769,1.0,1.0,1.0,0.6906954545454546,0.6376259890317101,0.9173669170849892,True,0.9772727272727272,1.0,0.8679245283018868,0.994467059532382,0.6376259890317101,0.3269230769230769,0.9339622641509434,0.4822745329773935,0.7081183985641685
chatcmpl-97a21b77575f695c59ef91a4551ade6f,macbre__sql-metadata-76,macbre/sql-metadata,26037,48,48,submit,True,False,1,True,515,2633.625,48,0.9583333333333334,1.0,0.0208333333333333,0,47,0.0,0.4677419354838709,1.0,1.0,0.8333333333333333,0.7366375000000001,0.6578765063283226,0.8929499422994989,True,0.9791666666666666,1.0,0.7076923076923076,1.0,0.6578765063283226,0.4677419354838709,0.8538461538461538,0.5628092209060968,0.7083276873761253
chatcmpl-422e288e25458133edb70183e443c767,biolink__biolink-model-toolkit-25,biolink/biolink-model-toolkit,20927,38,38,submit,True,False,1,True,7597,2524.9210526315787,38,0.9736842105263158,1.0,0.0263157894736842,0,37,0.0424505195576724,0.4186046511627907,1.0,1.0,1.0,0.7475078947368421,0.6380155855015907,0.9259277427606852,True,0.9736842105263158,1.0,0.7777777777777778,0.9575494804423276,0.6380155855015907,0.4186046511627907,0.8888888888888888,0.5283101183321907,0.7085995036105397
chatcmpl-6316049b7a89663ed5c379cc78f35160,Knio__pynmea2-124,Knio/pynmea2,25716,35,35,submit,True,False,1,True,2634,2936.0,35,0.9428571428571428,1.0,0.0285714285714285,0,34,0.026683534449202,0.2790697674418604,1.0,1.0,1.0,0.7063999999999999,0.7164235227299225,0.927602352272992,True,0.9714285714285714,1.0,0.841025641025641,0.973316465550798,0.7164235227299225,0.2790697674418604,0.9205128205128206,0.4977466450858915,0.709129732799356
chatcmpl-1dd981dfa108477284c992e6b7d23118,asottile__setup-cfg-fmt-132,asottile/setup-cfg-fmt,39536,62,62,submit,True,False,1,True,1793,2608.822580645161,62,0.8548387096774194,1.0,0.0483870967741935,0,61,0.00764774617149,0.5051546391752577,1.0,1.0,0.6451612903225806,0.7391177419354839,0.637677455782509,0.8536676649330897,True,0.9516129032258064,1.0,0.6938775510204082,0.99235225382851,0.637677455782509,0.5051546391752577,0.846938775510204,0.5714160474788834,0.7091774114945437
chatcmpl-830876261eb63463caa3035a4595a85c,gouline__dbt-metabase-158,gouline/dbt-metabase,64231,48,48,submit,True,False,1,True,3832,4985.020833333333,48,0.8958333333333334,1.0,0.0416666666666666,0,47,0.0157513551013243,0.2892561983471074,1.0,1.0,0.8333333333333333,0.5014979166666667,0.7249761786203849,0.8643889720287051,True,0.9583333333333334,1.0,0.8235294117647058,0.9842486448986756,0.7249761786203849,0.2892561983471074,0.9117647058823528,0.5071161884837462,0.7094404471830495
chatcmpl-fb63a618a9e85623449aab8f75b9e3c8,bids-standard__pybids-611,bids-standard/pybids,32250,44,44,submit,True,False,1,True,2005,2053.181818181818,44,0.9545454545454546,1.0,0.0227272727272727,0,43,0.0722824883772415,0.2837837837837837,1.0,1.0,0.9090909090909092,0.7946818181818183,0.6904584095384286,0.9200662954992976,True,0.9772727272727272,1.0,0.8679245283018868,0.9277175116227584,0.6904584095384286,0.2837837837837837,0.9339622641509434,0.4871210966611062,0.7105416804060248
chatcmpl-4e408b250ab27974c93f088863f2adec,biolink__biolink-model-toolkit-25,biolink/biolink-model-toolkit,21966,43,43,submit,True,False,1,True,6413,2468.395348837209,43,0.9534883720930232,1.0,0.0232558139534883,0,42,0.0385053843472362,0.4883720930232558,1.0,1.0,1.0,0.7531604651162791,0.6338703537367927,0.9263611051411212,True,0.9767441860465116,1.0,0.7222222222222222,0.9614946156527636,0.6338703537367927,0.4883720930232558,0.8611111111111112,0.5611212233800242,0.7111161672455677
chatcmpl-db352f60c640de82b7bc2485f6cd3766,pre-commit__pre-commit-hooks-469,pre-commit/pre-commit-hooks,41489,29,29,submit,True,False,1,True,3703,6922.103448275862,29,0.896551724137931,1.0,0.0344827586206896,0,28,0.0015143891880582,0.1555555555555555,1.0,1.0,1.0,0.3077896551724137,0.7718938731503344,0.8733578355908955,True,0.9655172413793104,1.0,0.9170731707317074,0.9984856108119418,0.7718938731503344,0.1555555555555555,0.9585365853658536,0.463724714352945,0.7111306498593993
chatcmpl-774a08c4d4add155e6671f54eae34451,matthewwithanm__python-markdownify-167,matthewwithanm/python-markdownify,36262,38,38,submit,True,False,1,True,1533,5411.578947368421,38,0.9210526315789472,1.0,0.0526315789473684,0,37,0.0133777475199377,0.3173076923076923,1.0,1.0,1.0,0.4588421052631579,0.7283207410412748,0.8916583898936012,True,0.9473684210526316,1.0,0.8,0.9866222524800624,0.7283207410412748,0.3173076923076923,0.9,0.5228142166744836,0.7114071083372417
chatcmpl-b1a2ab51c152d05e6a086fd373f46abc,Knio__pynmea2-124,Knio/pynmea2,40801,64,64,submit,True,False,1,True,1541,2318.75,64,0.890625,1.0,0.046875,0,63,0.0201145552560646,0.3644067796610169,1.0,1.0,0.625,0.768125,0.65936050000464,0.856154800000464,True,0.953125,1.0,0.5435897435897437,0.9798854447439354,0.65936050000464,0.3644067796610169,0.7717948717948718,0.5118836398328285,0.6418392558138502
chatcmpl-59d6148ca797d2bef2cd512eed5fb3c0,adbar__simplemma-114,adbar/simplemma,30306,33,33,submit,True,False,1,True,11747,3631.121212121212,33,0.9393939393939394,1.0,0.0303030303030303,0,32,0.0044814607726138,0.2474226804123711,1.0,1.0,1.0,0.6368878787878788,0.7145763186367047,0.9169908136818524,True,0.9696969696969696,1.0,0.8857142857142857,0.9955185392273862,0.7145763186367047,0.2474226804123711,0.9428571428571428,0.4809994995245379,0.7119283211908404
chatcmpl-dc4bc271f385b165b35799d646c8c757,reata__sqllineage-26,reata/sqllineage,24533,42,42,submit,True,False,1,True,1632,3137.5714285714284,42,0.9047619047619048,1.0,0.0714285714285714,0,41,0.006966261439694,0.3448275862068966,1.0,1.0,0.9523809523809524,0.6862428571428572,0.6647008667294334,0.9098827057205624,True,0.9285714285714286,1.0,0.8387096774193549,0.993033738560306,0.6647008667294334,0.3448275862068966,0.9193548387096776,0.504764226468165,0.7120595325889212
chatcmpl-6881497b4802ce747c33df8e8329c2ff,algorand__pyteal-234,algorand/pyteal,47225,50,50,submit,True,False,1,True,5953,3612.42,50,0.94,1.0,0.0,0,49,0.0065330166481195,0.3561643835616438,1.0,1.0,0.8,0.6387579999999999,0.6706960482661741,0.8728833048266175,True,1.0,1.0,0.8226415094339623,0.9934669833518804,0.6706960482661741,0.3561643835616438,0.9113207547169812,0.513430215913909,0.7123754853154451
chatcmpl-84f1a8160e2150b0632349191c9e67e8,awisu2__imagenatepy-3,awisu2/imagenatepy,19239,56,56,submit,True,False,1,True,1605,997.2857142857144,56,0.8392857142857143,1.0,0.0178571428571428,0,55,0.0289893997994556,0.4666666666666667,1.0,1.0,0.8928571428571429,0.9002714285714286,0.5847683771670532,0.9220889805738482,True,0.9821428571428572,1.0,0.8266666666666667,0.9710106002005444,0.5847683771670532,0.4666666666666667,0.9133333333333332,0.5257175219168599,0.7195254276250966
chatcmpl-ecb592f48a90d11b1cee72e14a7ad005,macbre__sql-metadata-76,macbre/sql-metadata,22823,41,41,submit,True,False,1,True,515,2779.9756097560976,41,0.926829268292683,1.0,0.024390243902439,0,40,0.0,0.4285714285714285,1.0,1.0,0.975609756097561,0.7220024390243902,0.670906686169541,0.9205129856901249,True,0.975609756097561,1.0,0.7794871794871795,1.0,0.670906686169541,0.4285714285714285,0.8897435897435897,0.5497390573704848,0.7197413235570372
chatcmpl-3ac9d5ef981c2c7fb2c517849bf1e1ce,zalando-stups__senza-365,zalando-stups/senza,34616,39,39,submit,True,False,1,True,2339,3887.0,39,0.9743589743589745,1.0,0.0256410256410256,0,38,0.0229232220485114,0.2790697674418604,1.0,1.0,1.0,0.6113,0.6963374876346031,0.9113287487634604,True,0.9743589743589745,1.0,0.849438202247191,0.9770767779514884,0.6963374876346031,0.2790697674418604,0.9247191011235956,0.4877036275382318,0.7062113643309137
chatcmpl-25efe85f45e02e753b7345e9c080f5c6,joke2k__django-environ-211,joke2k/django-environ,30296,41,41,submit,True,False,1,True,484,3533.121951219512,41,0.975609756097561,1.0,0.024390243902439,0,40,0.010741553797512,0.4347826086956521,1.0,1.0,1.0,0.6466878048780488,0.6805471624849274,0.9150578869802,True,0.975609756097561,1.0,0.8,0.989258446202488,0.6805471624849274,0.4347826086956521,0.9,0.5576648855902898,0.7288324427951449
chatcmpl-e42d928f4743aa304259ed1cd09a3d00,prjemian__pyRestTable-34,prjemian/pyRestTable,31231,40,40,submit,True,False,1,True,17741,1547.85,40,0.875,1.0,0.05,0,39,0.0133410860225474,0.4074074074074074,1.0,1.0,1.0,0.845215,0.7520812630008296,0.951990376300083,True,0.95,1.0,0.7616438356164383,0.9866589139774526,0.7520812630008296,0.4074074074074074,0.8808219178082192,0.5797443352041185,0.7302831265061689
chatcmpl-863caa559598b0021d924be11e1c1b83,jamesls__jmeslog-10,jamesls/jmeslog,26187,41,41,submit,True,False,1,True,991,2741.6341463414637,41,0.951219512195122,1.0,0.024390243902439,0,40,0.0065832199062335,0.3859649122807017,1.0,1.0,0.975609756097561,0.7258365853658537,0.7096815871101176,0.924965597735402,True,0.975609756097561,1.0,0.8272727272727273,0.9934167800937664,0.7096815871101176,0.3859649122807017,0.9136363636363636,0.5478232496954096,0.7307298066658866
chatcmpl-544a86a4b6fffcd8d040a94e4f269f3e,macbre__sql-metadata-76,macbre/sql-metadata,24966,38,38,submit,True,False,1,True,515,3841.2894736842095,38,0.9473684210526316,1.0,0.0263157894736842,0,37,0.0,0.4509803921568627,1.0,1.0,1.0,0.6158710526315789,0.6626285593801458,0.9086435138327514,True,0.9736842105263158,1.0,0.8102564102564103,1.0,0.6626285593801458,0.4509803921568627,0.9051282051282052,0.5568044757685042,0.7309663404483546
chatcmpl-c0fbd5a45dbc29561816ccddff633011,joke2k__django-environ-174,joke2k/django-environ,29739,40,40,submit,True,False,1,True,2299,3110.35,40,0.925,1.0,0.05,0,39,0.0071776488176571,0.4629629629629629,1.0,1.0,1.0,0.688965,0.6463927448399848,0.9179840244839984,True,0.95,1.0,0.819047619047619,0.9928223511823429,0.6463927448399848,0.4629629629629629,0.9095238095238096,0.5546778539014738,0.7321008317126416
chatcmpl-11d3a66005d5c5084375ceaf177e6977,asottile__add-trailing-comma-18,asottile/add-trailing-comma,28270,41,41,submit,True,False,1,True,7389,3396.2195121951218,41,0.926829268292683,1.0,0.0,0,40,0.0020467521275449,0.4285714285714285,1.0,1.0,0.975609756097561,0.6603780487804878,0.6774650802356207,0.9119251665601474,True,1.0,1.0,0.8229885057471265,0.997953247872455,0.6774650802356207,0.4285714285714285,0.9114942528735632,0.5530182544035246,0.732256253638544
chatcmpl-15d6def60bd1de9f61708bd3348842a0,colour-science__colour-314,colour-science/colour,43958,43,43,submit,True,False,1,True,760,2640.488372093024,43,0.9767441860465116,1.0,0.0,0,42,0.1962550972776354,0.3152173913043478,1.0,1.0,0.9302325581395348,0.7359511627906976,0.7650501602180277,0.9229442020683144,True,1.0,1.0,0.8489795918367347,0.8037449027223647,0.7650501602180277,0.3152173913043478,0.9244897959183672,0.5401337757611878,0.7323117858397776
chatcmpl-1517fdcd31415441a48c969f973bfe46,biolink__biolink-model-toolkit-25,biolink/biolink-model-toolkit,23427,35,35,submit,True,False,1,True,11302,3031.4,35,0.9428571428571428,1.0,0.0285714285714285,0,34,0.0593219540240718,0.4,1.0,1.0,1.0,0.69686,0.718252976973612,0.9263542976973612,True,0.9714285714285714,1.0,0.8111111111111111,0.9406780459759282,0.718252976973612,0.4,0.9055555555555556,0.559126488486806,0.7323410220211808
chatcmpl-40444794bd408ece6f168ab7ec00deb6,joke2k__django-environ-174,joke2k/django-environ,30597,48,48,submit,True,False,1,True,3200,2708.75,48,0.8541666666666666,1.0,0.1041666666666666,0,47,0.0082448854022458,0.5,1.0,1.0,1.0,0.729125,0.6888784152573777,0.9282565915257378,True,0.8958333333333334,1.0,0.7428571428571429,0.9917551145977542,0.6888784152573777,0.5,0.8714285714285714,0.5944392076286888,0.7329338895286301
chatcmpl-5a64bb59e9911cbbe3a4b3c9a292f144,asottile__setup-cfg-fmt-41,asottile/setup-cfg-fmt,32658,31,31,submit,True,False,1,True,922,4122.129032258064,31,0.9032258064516128,1.0,0.064516129032258,0,30,0.0093672233264989,0.3484848484848485,1.0,1.0,1.0,0.5877870967741936,0.7103140244472111,0.90919946696085,True,0.935483870967742,1.0,0.8736842105263158,0.990632776673501,0.7103140244472111,0.3484848484848485,0.936842105263158,0.5293994364660298,0.7331207708645939
chatcmpl-779ff2afa06faeabca3dc4a52ad68c42,joke2k__faker-1043,joke2k/faker,17566,32,32,submit,True,False,1,True,995,1383.0625,32,0.96875,1.0,0.03125,0,31,0.0159293235121334,0.3720930232558139,1.0,1.0,1.0,0.86169375,0.6691915483764259,0.9461732173376426,True,0.96875,1.0,0.891566265060241,0.9840706764878666,0.6691915483764259,0.3720930232558139,0.9457831325301204,0.5206422858161199,0.7332127091731202
chatcmpl-01790105174b8e178607cab5e1bdc11d,biolink__biolink-model-toolkit-25,biolink/biolink-model-toolkit,26705,40,40,submit,True,False,1,True,15636,3521.075,40,0.925,1.0,0.025,0,39,0.028918725105259,0.4901960784313725,1.0,1.0,1.0,0.6478925,0.6908751952887145,0.9162713945288716,True,0.975,1.0,0.7555555555555555,0.9710812748947408,0.6908751952887145,0.4901960784313725,0.8777777777777778,0.5905356368600435,0.7341567073189106
chatcmpl-65e1d9cec255aa18ae4a4befa2fc9330,burnash__gspread-1119,burnash/gspread,24764,48,48,submit,True,False,1,True,12202,2293.5625,48,0.9791666666666666,1.0,0.0208333333333333,0,47,0.0114814108328564,0.4545454545454545,1.0,1.0,0.8333333333333333,0.77064375,0.6524748692733356,0.8975107160940001,True,0.9791666666666666,1.0,0.8307692307692307,0.9885185891671436,0.6524748692733356,0.4545454545454545,0.9153846153846154,0.5535101619093951,0.7344473886470052
